Time_ms,UE_ID,Mean_Throughput,Std_Throughput,Mean_SE,Std_SE
0,1,0.5101103448275862,0.3816182221753901,0.013367241379310345,0.010001244171370353
0,2,0.5172655172413794,0.4224137654563879,0.013554827586206896,0.011069329125590239
0,3,0.5546446153846154,0.39213395302351234,0.014534615384615385,0.010275549710168981
0,4,0.41253,0.38707405221740193,0.01081,0.010143525028312395
0,5,0.5882972413793104,0.3340393241274847,0.015416896551724138,0.008753712723936168
0,6,0.5148951724137931,0.39265371879431493,0.01349344827586207,0.010289497515102499
0,7,0.5759634482758621,0.3676247731069962,0.01509448275862069,0.009633140189028591
0,8,0.5067655172413793,0.4044246450168985,0.013280344827586206,0.010597544015599158
0,9,0.5321,0.2115151065526999,0.013943333333333334,0.0055435037055397846
0,10,0.23169666666666666,0.23987558657215063,0.00607,0.006285037788271443
0,11,0.4083848275862069,0.40529105224006867,0.010702068965517243,0.010621073183370053
0,12,0.5328938461538462,0.40710511191167253,0.013965000000000002,0.010668671613654625
0,13,0.4409726923076923,0.39872141358655616,0.011556153846153846,0.010448715165769647
100,1,0.5211203448275862,0.3652171296002534,0.01365551724137931,0.009571046213228915
100,2,0.4701589655172414,0.3331027800345544,0.012320344827586207,0.008729717505967198
100,3,0.5547,0.42447248743823196,0.014536538461538462,0.011124450887053326
100,4,0.38922666666666667,0.4973598824124573,0.010199999999999999,0.013030978474389403
100,5,0.35775,0.382900890785443,0.009374827586206896,0.01003411275196825
100,6,0.5962537931034483,0.3195312517066858,0.015625172413793104,0.008373539369726202
100,7,0.461561724137931,0.3884550338388967,0.012094827586206896,0.010179546587113389
100,8,0.5317479310344828,0.3717077313790972,0.013933793103448276,0.009740419987202481
100,9,0.25753333333333334,0.23073048223703196,0.006746666666666667,0.006044884889998595
100,10,0.48623666666666665,0.38213068528100874,0.012743333333333334,0.01001800545684286
100,11,0.40250206896551727,0.39204886848616305,0.010547586206896551,0.0102736447334125
