Time_ms,UE_ID,Mean_Throughput,Std_Throughput,Mean_SE,Std_SE
0,1,0.9824513793103449,0.4260048850551912,0.02574586206896552,0.011163306767275349
0,5,0.9570520689655172,0.583743246876688,0.025079655172413794,0.015297380140486854
0,6,1.036326551724138,0.4661437240217094,0.027157931034482757,0.012215512204719267
0,18,0.9374096551724138,0.6133461799743785,0.024563793103448278,0.01607233479656294
0,20,1.1608020689655172,0.5892074894077111,0.030418965517241377,0.015440428922805123
100,1,1.0704155172413794,0.5942376180186449,0.028050344827586206,0.015571988927640603
100,5,1.0231368965517242,0.5241245969103655,0.026811724137931033,0.013734038025745044
100,6,1.170588275862069,0.42152125221858167,0.030675517241379312,0.011045313998707744
100,18,1.0212396551724139,0.48564528534196316,0.026762068965517243,0.012726396746052316
100,20,1.0663810344827587,0.4722798782452204,0.027944137931034483,0.012376254486845067
200,1,1.0761748275862069,0.5762623732766469,0.02820137931034483,0.015100541552289234
200,5,1.2748137931034482,0.6843624307777996,0.03340689655172414,0.017934593886725546
200,6,1.0368593103448276,0.4826278875884389,0.02717103448275862,0.012647870612655822
200,18,1.1906344827586206,0.45312503724993897,0.031200000000000002,0.011874104778285993
200,20,1.0647479310344827,0.5198474451590809,0.027902413793103452,0.0136223900921483
300,1,1.063403448275862,0.5947140237799525,0.02786758620689655,0.015584841915686723
300,5,1.0515020689655172,0.6397370510350289,0.027554827586206896,0.01676429722882396
300,6,1.0039993103448277,0.42520116224920973,0.026309655172413793,0.011142480322351489
300,18,1.01141,0.6641651913438833,0.026503793103448275,0.017404031432358483
300,20,0.9650086206896552,0.5623315018914182,0.025288275862068967,0.014735202763878442
400,1,1.1218024137931033,0.6115148886790152,0.029397241379310348,0.01602523989046024
400,5,0.8539931034482758,0.5435594092586348,0.022379655172413793,0.01424433483448235
400,6,1.13217,0.48289739865583403,0.029668620689655173,0.01265442320301424
400,18,1.0603406896551724,0.5197795935430642,0.02778586206896552,0.013621717040195509
400,20,1.0156203448275862,0.654976445544215,0.026614827586206896,0.017164248687458653
500,1,0.9523237931034483,0.5023962581640526,0.024955172413793105,0.013165401524094901
500,5,1.132133448275862,0.5246019009025242,0.02966758620689655,0.013748616723971183
500,6,0.9477303448275861,0.5157711908566956,0.024834827586206896,0.013515496032514904
500,18,1.05635,0.47795316791651105,0.027681034482758618,0.012525293935766133
500,20,1.1645282758620688,0.4804515391651971,0.030517241379310344,0.01259074061606718
600,1,1.060671724137931,0.6650403333905448,0.027795517241379308,0.01742740608233539
600,5,1.1940772413793104,0.7150761493260528,0.03129137931034483,0.018739221611395317
600,6,1.23974,0.5223878246639587,0.03248689655172414,0.013689908458279009
600,18,1.1302448275862067,0.5158209512350239,0.02961896551724138,0.0135174700044127
600,20,1.1070827586206897,0.5787883312261459,0.02901241379310345,0.01516763345679882
700,1,1.106405,0.7773445874290649,0.028993,0.020370628778761474
700,5,1.0749355,0.588947250783124,0.028169,0.015434019464873862
700,6,0.709855,0.4968020686508758,0.018602,0.013019068848585546
700,18,1.0913255,0.48574304015356884,0.028599000000000003,0.012728473220552252
700,20,1.0484120000000001,0.4817605094104004,0.0274735,0.012624592239376538
800,1,1.2079557142857145,0.6513877755049207,0.031655,0.017070017791654683
800,5,0.9043767857142857,0.6511378507405814,0.023699642857142857,0.017063047463938375
800,6,1.0793128571428572,0.5724332591526518,0.028283214285714287,0.01500038790944629
800,18,0.8648714285714286,0.3900392308351509,0.02266392857142857,0.010221890938817502
800,20,1.0265632142857144,0.4592442862408211,0.026901785714285715,0.012035102379527741
900,1,1.000148,0.42984375506015043,0.02621,0.011264584464501775
900,5,1.030183,0.6723856238960686,0.026996,0.01761989796254582
900,6,1.1967305,0.6669160449765061,0.031361,0.017476101546487936
900,18,1.0818015,0.3556958145481969,0.0283495,0.009320498899567669
900,20,1.0030075,0.3869358007660621,0.0262845,0.010139742794931657
1000,1,1.0030063333333332,0.5501990287127347,0.026283333333333332,0.014417630092052729
1000,5,1.0410353333333333,0.6628498679746591,0.027281,0.017370858940905242
1000,6,1.0468756666666665,0.5761723967444379,0.027434,0.01509909213986973
1000,18,1.1882986666666668,0.5409291982016929,0.031139666666666666,0.014175798824011668
1000,20,1.087152,0.4586269967345939,0.028488333333333334,0.012019106652020509
1100,1,1.07531,0.5935143243503824,0.02817913043478261,0.015553429587610537
1100,5,1.0083039130434783,0.4507990413773296,0.026422608695652175,0.011813298060541502
1100,6,1.1041247826086957,0.5635044248262956,0.028933913043478258,0.014765855804133348
1100,18,0.9721634782608696,0.3129776002093542,0.02547608695652174,0.008201929783527354
1100,20,1.134331304347826,0.2852802045566038,0.02972521739130435,0.007475615431986622
1200,1,1.1061644827586206,0.4195835718524653,0.02898689655172414,0.010995323065301214
1200,5,1.3120058620689654,0.8054484886895411,0.034380689655172415,0.021106955510825347
1200,6,1.0796224137931034,0.3909926130527566,0.028292068965517243,0.010246223826823206
1200,18,1.0808841379310345,0.3840456834202079,0.02832448275862069,0.010063586263003185
1200,20,1.0712410344827585,0.5404893787865164,0.02807206896551724,0.014163687065195567
1300,1,1.1932991666666666,0.6017837462217358,0.03127041666666667,0.015769643231377417
1300,5,1.1227629166666666,0.6214021197363768,0.02942291666666667,0.016283837940722395
1300,6,1.0544320833333334,0.46892916888865155,0.02763125,0.012288880910064153
1300,18,1.1144399999999999,0.4272841032462552,0.029204583333333336,0.011197769179682588
1300,20,1.1073508333333333,0.484072787788713,0.029018333333333337,0.01268521277663114
1400,1,0.9449317241379311,0.4298247920130527,0.024763103448275862,0.011264504650655106
1400,5,0.9098058620689655,0.48379112744711605,0.023841724137931033,0.012678413620054453
1400,6,1.119496551724138,0.5247978376022241,0.02933655172413793,0.013752378307525594
1400,18,1.1028675862068966,0.39454803921390486,0.02890172413793103,0.010338974137064883
1400,20,1.0450389655172414,0.37395038276053244,0.027385862068965514,0.009799485597739075
1500,1,0.9752972413793103,0.4733682119728826,0.02555793103448276,0.012405457721534828
1500,5,1.0036520689655173,0.42289852082620843,0.026301034482758622,0.01108183370103251
1500,6,1.0294862068965518,0.4340394932525791,0.026978275862068964,0.011372808130726777
1500,18,1.0050889655172415,0.35804679868045214,0.026338275862068966,0.009383306251364522
1500,20,1.0436810344827587,0.3314614404135638,0.027350344827586207,0.008686929213626732
1600,1,1.121391379310345,0.4320061305593784,0.029386206896551723,0.011321262364555185
1600,5,1.2760827586206895,0.7820824986027305,0.03344,0.020494369958600826
1600,6,1.121004827586207,0.42528189407246353,0.029376896551724138,0.01114561416094378
1600,18,1.130663448275862,0.3648122447944565,0.029629655172413793,0.009560230676669522
1600,20,1.0914296551724139,0.3451265517425949,0.02860206896551724,0.009044201922980563
1700,1,1.170916551724138,0.4774323463986125,0.030684827586206897,0.012511133504856973
1700,5,0.9586179310344828,0.49642733485935936,0.02512103448275862,0.013008639257055175
1700,6,1.0576206896551723,0.5016201339227225,0.027715172413793104,0.013144533524486699
1700,18,1.0925462068965517,0.40762768434665086,0.02863103448275862,0.010682232359265544
1700,20,1.0622327586206897,0.40106169670456787,0.027836206896551724,0.010510044316133667
1800,1,0.9187362068965517,0.49826761399884156,0.024075862068965517,0.013057554331617875
1800,5,1.0348310344827587,0.5886101770535695,0.02711793103448276,0.015424874479533364
1800,6,0.9431093103448276,0.5373213288482244,0.02471448275862069,0.014081474300402866
1800,18,0.9680079310344828,0.3713236303163061,0.02536793103448276,0.009730641727226695
1800,20,1.0420627586206896,0.41126937889987586,0.02730793103448276,0.010778086359206001
1900,1,1.2308820689655173,0.5452039832706084,0.03225586206896552,0.014287478663211508
1900,5,0.9505451724137931,0.5179471313727788,0.024909310344827584,0.013572874716832014
1900,6,1.053936551724138,0.5140413313237695,0.027618965517241377,0.01347045904001673
1900,18,1.0494506896551725,0.4026651915756442,0.027501724137931033,0.010552272967390728
1900,20,1.0242124137931035,0.46322715026258343,0.026840344827586207,0.012139524432541658
2000,1,0.930538275862069,0.5444625696964783,0.024384482758620686,0.014267054602977272
2000,5,1.2474293103448275,0.7070120691277939,0.03268931034482759,0.018526907060318374
2000,6,1.1961496551724138,0.48979295549594043,0.03134655172413793,0.012834810164955435
2000,18,1.062304827586207,0.565019199020331,0.027838620689655175,0.014806838122043944
2000,20,1.1053193103448276,0.5844501511673236,0.028964827586206894,0.015316226834096494
2100,1,1.0839258620689656,0.49232731912183647,0.028405172413793103,0.01290162742245269
2100,5,1.0313358620689657,0.4004284576774985,0.02702655172413793,0.010493798262328246
2100,6,1.0386558620689654,0.480739001482667,0.027218620689655172,0.012597476426462204
2100,18,0.9923789655172414,0.48056038331265494,0.02600551724137931,0.012592875135853294
2100,20,1.0311331034482758,0.47242832002101837,0.02702103448275862,0.012379953941994749
2200,1,1.2310224137931034,0.5434287549548908,0.03225931034482759,0.014240454178911392
2200,5,1.1129296551724137,0.4255281302643874,0.029164827586206896,0.01115030865065744
2200,6,1.1327465517241377,0.5494838951967036,0.029683793103448274,0.014398667451685814
2200,18,1.1819331034482758,0.6903571507876166,0.030973103448275863,0.018091010218860535
2200,20,1.0467862068965517,0.45021126036572934,0.027431724137931036,0.011797569383129463
2300,1,0.8756437037037037,0.3869936343955519,0.022946666666666667,0.010141374508570174
2300,5,0.918854074074074,0.4693950180019716,0.024077777777777778,0.012299789345704987
2300,6,0.9095896296296296,0.5296496993476805,0.023836296296296296,0.013879217764520658
2300,18,0.9671962962962963,0.4308579141411501,0.025345925925925928,0.01129102409311153
2300,20,0.9907992592592593,0.43602459666792903,0.025965185185185185,0.011426462663608935
